timestamp,network_mode,state,duplex_mode,cell_id,rsrp,rsrq,sinr,tx_power,max_neighbor_rsrp,max_neighbor_rsrq,max_neighbor_sinr,avg_neighbor_rsrp,avg_neighbor_rsrq,avg_neighbor_sinr,bandwidth,cell_changed,rssi,band,mcs,ul_bandwidth,ul_throughput,rtt,retry,cwnd,loss_rate
1743334591.5103908,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,5,21,-78,-3,8,-105,-11,0,100,0,-61,NR N78,17,31.5,3.75,nan,0,3.16,0.0000
1743334592.6346226,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,5,21,-77,-3,3,-109,-13,-1,100,0,-63,NR N78,15,41.9,5.0,nan,0,3.16,0.0000
1743334593.7884889,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-3,5,21,-77,-3,3,-110,-12,0,100,0,-62,NR N78,15,31.5,3.75,nan,0,3.16,0.0000
1743334594.870523,NR5G-SA,CONNECT,TDD,CFE10C08F,-78,-3,5,21,-77,-3,6,-106,-13,-1,100,0,-63,NR N78,13,31.5,3.75,nan,0,3.16,0.0000
1743334595.9389231,NR5G-SA,CONNECT,TDD,CFE10C08F,-78,-2,5,21,-77,-3,3,-105,-12,-1,100,0,-63,NR N78,13,42.0,5.0,nan,0,3.16,0.0000
1743334597.0754387,NR5G-SA,CONNECT,TDD,CFE10C08F,-78,-2,5,21,-77,-3,3,-105,-14,-1,100,0,-62,NR N78,14,31.4,3.75,nan,0,3.16,0.0000
1743334598.202079,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,5,21,-77,-3,6,-108,-14,0,100,0,-61,NR N78,14,41.9,5.0,nan,0,3.16,0.0000
1743334599.3175092,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-3,5,21,-77,-4,3,-106,-13,-1,100,0,-63,NR N78,15,31.5,3.75,nan,0,3.16,0.0000
1743334600.4050274,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,6,21,-78,-3,3,-106,-13,-1,100,0,-63,NR N78,16,41.9,5.0,nan,0,3.16,0.0000
1743334601.5000432,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,6,21,-79,-4,7,-108,-12,-1,100,0,-63,NR N78,16,41.9,5.0,nan,0,3.16,0.0000
1743334602.5707567,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,6,21,-80,-4,5,-105,-12,0,100,0,-62,NR N78,17,41.9,5.0,nan,0,3.16,0.0000
1743334603.6795907,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,6,21,-80,-3,5,-104,-11,0,100,0,-62,NR N78,17,41.9,5.0,nan,0,3.16,0.0000
1743334604.736972,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-1,6,21,-80,-3,9,-104,-13,-1,100,0,-62,NR N78,16,41.9,5.0,nan,0,3.16,0.0000
1743334605.8489895,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-1,6,21,-80,-4,2,-103,-12,-1,100,0,-62,NR N78,16,52.4,6.25,nan,0,3.16,0.0000
1743334606.9100192,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-1,6,21,-80,-4,2,-105,-12,-1,100,0,-62,NR N78,18,52.4,6.25,nan,0,3.16,0.0000
1743334607.982954,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-1,6,21,-79,-4,6,-105,-12,-1,100,0,-62,NR N78,18,52.4,6.25,nan,0,3.16,0.0000
1743334609.055527,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-1,6,21,-78,-4,6,-109,-13,-1,100,0,-62,NR N78,19,52.4,6.25,nan,0,3.16,0.0000
1743334610.16459,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,5,21,-79,-4,3,-105,-13,-2,100,0,-62,NR N78,19,52.4,6.25,nan,0,3.16,0.0000
1743334611.2437506,NR5G-SA,CONNECT,TDD,CFE10C08F,-78,-2,5,21,-80,-3,6,-107,-12,-1,100,0,-62,NR N78,17,41.9,5.0,nan,0,3.16,0.0000
1743334612.3127408,NR5G-SA,CONNECT,TDD,CFE10C08F,-78,-2,5,21,-80,-4,6,-107,-12,-1,100,0,-62,NR N78,18,52.4,6.25,nan,0,3.16,0.0000
1743334613.3654976,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,5,21,-79,-4,5,-105,-11,-1,100,0,-63,NR N78,18,52.4,6.25,nan,0,3.16,0.0000
1743334614.4406054,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-1,6,21,-80,-3,4,-106,-13,-1,100,0,-61,NR N78,19,52.4,6.25,nan,0,3.16,0.0000
1743334615.5143836,NR5G-SA,CONNECT,TDD,CFE10C08F,-78,-2,5,21,-80,-3,4,-105,-12,-1,100,0,-63,NR N78,19,52.4,6.25,nan,0,3.16,0.0000
1743334616.5989668,NR5G-SA,CONNECT,TDD,CFE10C08F,-78,-2,5,21,-79,-3,6,-106,-13,-1,100,0,-63,NR N78,19,52.4,6.25,nan,0,3.16,0.0000
1743334617.714539,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,5,21,-77,-2,9,-103,-10,1,100,0,-62,NR N78,19,52.4,6.25,nan,0,3.16,0.0000
1743334618.7711186,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-1,5,21,-77,-2,9,-105,-11,0,100,0,-63,NR N78,19,52.4,6.25,nan,0,3.16,0.0000
1743334619.8071008,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,5,21,-77,-3,6,-104,-11,0,100,0,-62,NR N78,19,62.9,7.5,nan,0,3.16,0.0000
1743334620.914288,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-1,5,21,-77,-2,8,-104,-10,0,100,0,-62,NR N78,19,52.4,6.25,nan,0,3.16,0.0000
1743334621.9700584,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-1,5,21,-78,-3,8,-104,-11,0,100,0,-61,NR N78,19,52.4,6.25,nan,0,3.16,0.0000
1743334623.024956,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-1,5,21,-78,-3,6,-107,-13,-1,100,0,-63,NR N78,18,41.9,5.0,nan,0,3.16,0.0000
1743334624.0915961,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-1,6,21,-79,-3,5,-104,-11,0,100,0,-63,NR N78,18,52.4,6.25,nan,0,3.16,0.0000
1743334625.172076,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-1,6,21,-79,-3,4,-105,-12,-1,100,0,-62,NR N78,18,52.4,6.25,nan,0,3.16,0.0000
1743334626.2894292,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-1,7,21,-79,-3,3,-106,-12,-2,100,0,-61,NR N78,18,52.4,6.25,nan,0,3.16,0.0000
1743334627.3743577,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-1,6,21,-79,-4,3,-107,-13,-2,100,0,-62,NR N78,18,52.4,6.25,nan,0,3.16,0.0000
1743334630.5786643,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-1,8,18,-77,-3,3,-106,-11,-1,100,1,-62,NR N78,26,nan,nan,nan,nan,nan,nan
1743334631.6888058,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-1,8,18,-78,-3,4,-109,-14,-1,100,0,-61,NR N78,26,41.2,4.91,nan,0,290.0,0.0000
1743334632.8004405,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-1,7,21,-78,-4,2,-105,-12,-1,100,0,-62,NR N78,19,50.4,6.01,nan,0,546.0,0.0000
1743334633.9073312,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-1,6,21,-78,-3,2,-105,-10,0,100,0,-62,NR N78,19,47.3,5.64,nan,0,811.0,0.0000
1743334635.005041,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,6,20,-78,-3,3,-98,-9,0,100,0,-62,NR N78,17,54.5,6.5,nan,0,1.07,0.0000
1743334636.1168962,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,5,20,-77,-3,3,-101,-11,-2,100,0,-62,NR N78,17,52.2,6.23,nan,0,1.35,0.0000
1743334637.2191052,NR5G-SA,CONNECT,TDD,CFE10C08F,-78,-2,5,20,-78,-3,2,-106,-11,0,100,0,-63,NR N78,17,41.9,5.0,nan,0,1.62,0.0000
1743334638.3061786,NR5G-SA,CONNECT,TDD,CFE10C08F,-78,-2,5,20,-79,-3,6,-107,-11,0,100,0,-63,NR N78,16,41.9,5.0,nan,0,1.89,0.0000
1743334639.3672585,NR5G-SA,CONNECT,TDD,CFE10C08F,-79,-2,5,20,-79,-3,3,-108,-13,0,100,0,-63,NR N78,16,41.9,5.0,nan,0,2.15,0.0000
1743334640.483254,NR5G-SA,CONNECT,TDD,CFE10C08F,-78,-2,5,20,-79,-3,3,-104,-11,0,100,0,-62,NR N78,17,41.9,5.0,nan,0,2.41,0.0000
1743334641.5354314,NR5G-SA,CONNECT,TDD,CFE10C08F,-78,-2,4,20,-79,-3,4,-105,-12,0,100,0,-60,NR N78,17,52.4,6.25,nan,0,2.7,0.0000
1743334642.6240077,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,4,20,-78,-3,4,-103,-10,0,100,0,-61,NR N78,17,41.9,5.0,nan,0,2.96,0.0000
1743334643.6648338,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,4,20,-79,-3,5,-103,-10,0,100,0,-62,NR N78,17,41.9,5.0,nan,0,3.16,0.0000
1743334644.771104,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,4,20,-79,-3,4,-105,-12,-2,100,0,-62,NR N78,17,41.9,5.0,nan,0,3.16,0.0000
1743334645.8793464,NR5G-SA,CONNECT,TDD,CFE10C08F,-78,-2,4,20,-79,-3,4,-105,-12,-1,100,0,-62,NR N78,17,52.4,6.25,nan,0,3.16,0.0000
1743334646.9974947,NR5G-SA,CONNECT,TDD,CFE10C08F,-78,-2,4,21,-80,-3,6,-106,-11,0,100,0,-62,NR N78,17,41.9,5.0,nan,0,3.16,0.0000
1743334648.0834935,NR5G-SA,CONNECT,TDD,CFE10C08F,-78,-2,4,21,-80,-4,5,-103,-11,0,100,0,-63,NR N78,17,52.4,6.25,nan,0,3.16,0.0000
1743334649.1524718,NR5G-SA,CONNECT,TDD,CFE10C08F,-78,-2,6,21,-82,-3,5,-106,-12,0,100,0,-62,NR N78,18,52.3,6.25,nan,0,3.16,0.0000
1743334650.2294183,NR5G-SA,CONNECT,TDD,CFE10C08F,-78,-3,4,21,-79,-3,3,-105,-11,0,100,0,-61,NR N78,18,42.0,5.0,nan,0,3.16,0.0000
1743334651.3338103,NR5G-SA,CONNECT,TDD,CFE10C08F,-78,-3,3,21,-78,-4,6,-107,-11,0,100,0,-62,NR N78,16,42.0,5.0,nan,0,3.16,0.0000
1743334652.43242,NR5G-SA,CONNECT,TDD,CFE10C08F,-78,-3,2,21,-80,-4,6,-105,-12,-2,100,0,-62,NR N78,17,41.9,5.0,nan,0,3.16,0.0000
1743334653.5301049,NR5G-SA,CONNECT,TDD,CFE10C08F,-78,-3,1,21,-79,-4,3,-104,-10,0,100,0,-60,NR N78,17,41.9,5.0,nan,0,3.16,0.0000
1743334654.6144588,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,4,21,-79,-4,9,-105,-11,0,100,0,-62,NR N78,16,52.4,6.25,nan,0,3.16,0.0000
1743334655.7176228,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,7,21,-79,-4,9,-103,-11,0,100,0,-61,NR N78,16,41.9,5.0,nan,0,3.16,0.0000
1743334656.7610195,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,7,21,-78,-3,5,-106,-12,0,100,0,-61,NR N78,17,41.9,5.0,nan,0,3.16,0.0000
1743334657.8391314,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-3,4,21,-76,-3,9,-107,-13,-1,100,0,-62,NR N78,17,52.4,6.25,nan,0,3.16,0.0000
1743334658.9207842,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,4,21,-75,-3,9,-108,-13,-1,100,0,-61,NR N78,16,41.9,5.0,nan,0,3.16,0.0000
1743334659.998481,NR5G-SA,CONNECT,TDD,CFE10C08F,-77,-2,4,21,-74,-3,4,-104,-11,0,100,0,-61,NR N78,16,52.4,6.25,nan,0,3.16,0.0000
1743334661.0388844,NR5G-SA,CONNECT,TDD,CFE10C08F,-76,-2,5,21,-74,-3,4,-105,-12,-1,100,0,-61,NR N78,17,41.9,5.0,nan,0,3.16,0.0000
1743334662.088245,NR5G-SA,CONNECT,TDD,DE3B0B093,-72,-2,5,21,0,0,0,0,0,0,100,1,-57,NR N78,17,41.9,5.0,nan,0,3.16,0.0000
1743334663.163825,NR5G-SA,CONNECT,TDD,DE3B0B093,-72,-2,5,21,-76,-3,7,-76,-3,7,100,0,-55,NR N78,17,62.9,7.5,nan,0,3.16,0.0000
1743334664.2267075,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-3,4,20,-76,-3,7,-76,-3,7,100,0,-57,NR N78,21,73.4,8.75,nan,0,3.16,0.0000
1743334665.2816553,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-3,4,20,-76,-2,7,-76,-2,7,100,0,-59,NR N78,21,94.4,11.2,nan,0,3.16,0.0000
1743334666.342896,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-3,4,20,-76,-2,7,-76,-2,7,100,0,-59,NR N78,26,83.9,10.0,nan,0,3.16,0.0000
1743334667.4001405,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-3,4,20,-76,-2,7,-76,-2,7,100,0,-59,NR N78,26,73.4,8.75,nan,0,3.16,0.0000
1743334668.4350183,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-3,3,20,-76,-2,7,-76,-2,7,100,0,-56,NR N78,25,94.4,11.2,nan,0,3.16,0.0000
1743334669.498404,NR5G-SA,CONNECT,TDD,DE3B0B093,-75,-3,3,20,-76,-2,6,-76,-2,6,100,0,-59,NR N78,25,83.9,10.0,nan,0,3.16,0.0000
1743334670.5756223,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-3,4,20,-76,-2,6,-76,-2,6,100,0,-58,NR N78,26,83.9,10.0,nan,0,3.16,0.0000
1743334671.6490135,NR5G-SA,CONNECT,TDD,DE3B0B093,-75,-3,4,20,-76,-2,5,-76,-2,5,100,0,-59,NR N78,26,94.4,11.2,nan,0,3.16,0.0000
1743334672.7145805,NR5G-SA,CONNECT,TDD,DE3B0B093,-75,-3,4,20,-76,-2,5,-76,-2,5,100,0,-59,NR N78,26,94.4,11.2,nan,0,3.16,0.0000
1743334673.7930527,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-3,4,20,-76,-2,6,-76,-2,6,100,0,-59,NR N78,26,83.9,10.0,nan,0,3.16,0.0000
1743334674.8462636,NR5G-SA,CONNECT,TDD,DE3B0B093,-75,-3,4,20,-76,-2,5,-76,-2,5,100,0,-58,NR N78,26,94.4,11.2,nan,0,3.16,0.0000
1743334675.904067,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-3,4,20,-76,-2,5,-76,-2,5,100,0,-58,NR N78,26,83.9,10.0,nan,0,3.16,0.0000
1743334676.9594119,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-3,4,20,-76,-2,5,-76,-2,5,100,0,-59,NR N78,26,83.9,10.0,nan,0,3.16,0.0000
1743334678.0276468,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-3,4,20,-77,-3,5,-77,-3,5,100,0,-59,NR N78,26,94.4,11.2,nan,0,3.16,0.0000
1743334679.097501,NR5G-SA,CONNECT,TDD,DE3B0B093,-75,-3,4,20,-77,-2,6,-77,-2,6,100,0,-60,NR N78,26,94.4,11.2,nan,0,3.16,0.0000
1743334680.1510508,NR5G-SA,CONNECT,TDD,DE3B0B093,-75,-3,4,20,-77,-3,5,-77,-3,5,100,0,-58,NR N78,26,83.9,10.0,nan,0,3.16,0.0000
1743334681.2138617,NR5G-SA,CONNECT,TDD,DE3B0B093,-75,-3,3,20,-77,-2,5,-77,-2,5,100,0,-59,NR N78,26,83.9,10.0,nan,0,3.16,0.0000
1743334682.2507362,NR5G-SA,CONNECT,TDD,DE3B0B093,-75,-3,3,20,-77,-2,6,-77,-2,6,100,0,-59,NR N78,26,83.9,10.0,nan,0,3.16,0.0000
1743334683.2858207,NR5G-SA,CONNECT,TDD,DE3B0B093,-75,-3,3,20,-77,-2,6,-77,-2,6,100,0,-58,NR N78,26,83.9,10.0,nan,0,3.16,0.0000
1743334684.3558364,NR5G-SA,CONNECT,TDD,DE3B0B093,-75,-3,3,20,-77,-2,6,-77,-2,6,100,0,-58,NR N78,26,83.9,10.0,nan,0,3.16,0.0000
1743334685.4226384,NR5G-SA,CONNECT,TDD,DE3B0B093,-75,-3,3,20,-77,-2,6,-77,-2,6,100,0,-57,NR N78,26,94.4,11.2,nan,0,3.16,0.0000
1743334686.5014033,NR5G-SA,CONNECT,TDD,DE3B0B093,-75,-3,3,20,-77,-2,6,-77,-2,6,100,0,-59,NR N78,26,83.9,10.0,nan,0,3.16,0.0000
1743334687.5656219,NR5G-SA,CONNECT,TDD,DE3B0B093,-75,-3,3,20,-77,-3,4,-77,-3,4,100,0,-59,NR N78,26,83.9,10.0,nan,0,3.16,0.0000
1743334688.6071777,NR5G-SA,CONNECT,TDD,DE3B0B093,-75,-3,3,20,-77,-3,5,-77,-3,5,100,0,-58,NR N78,25,73.4,8.75,nan,0,3.16,0.0000
1743334689.6511889,NR5G-SA,CONNECT,TDD,DE3B0B093,-75,-3,2,20,-77,-3,5,-77,-3,5,100,0,-58,NR N78,25,73.4,8.75,nan,0,3.16,0.0000
1743334690.7311323,NR5G-SA,CONNECT,TDD,DE3B0B093,-75,-3,2,20,-77,-3,4,-77,-3,4,100,0,-58,NR N78,24,83.6,10.0,nan,0,3.16,0.0000
1743334691.7861211,NR5G-SA,CONNECT,TDD,DE3B0B093,-75,-3,3,20,-77,-3,4,-77,-3,4,100,0,-59,NR N78,24,83.9,10.0,nan,0,3.16,0.0000
1743334692.8523254,NR5G-SA,CONNECT,TDD,DE3B0B093,-75,-3,2,20,-77,-3,3,-77,-3,3,100,0,-58,NR N78,25,83.9,10.0,nan,0,3.16,0.0000
1743334693.9308057,NR5G-SA,CONNECT,TDD,DE3B0B093,-75,-3,2,20,-77,-3,4,-77,-3,4,100,0,-59,NR N78,25,83.9,10.0,nan,0,3.16,0.0000
1743334695.011265,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-2,3,20,-77,-3,3,-77,-3,3,100,0,-59,NR N78,25,73.4,8.75,nan,0,3.16,0.0000
1743334696.0903823,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-2,3,20,-77,-2,4,-77,-2,4,100,0,-59,NR N78,23,73.4,8.75,nan,0,3.16,0.0000
1743334697.1538224,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-2,4,20,-77,-2,4,-77,-2,4,100,0,-59,NR N78,23,62.9,7.5,nan,0,3.16,0.0000
1743334698.2396173,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-2,4,20,-77,-2,4,-77,-2,4,100,0,-58,NR N78,23,73.4,8.75,nan,0,3.16,0.0000
1743334699.3652833,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-2,4,20,-77,-3,5,-77,-3,5,100,0,-58,NR N78,23,83.9,10.0,nan,0,3.16,0.0000
1743334700.429732,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-3,3,20,-77,-4,1,-77,-4,1,100,0,-58,NR N78,24,73.4,8.75,nan,0,3.16,0.0000
1743334701.5168571,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-3,3,20,-77,-5,0,-77,-5,0,100,0,-57,NR N78,24,83.9,10.0,nan,0,3.16,0.0000
1743334702.5875907,NR5G-SA,CONNECT,TDD,DE3B0B093,-73,-3,4,20,-78,-5,0,-78,-5,0,100,0,-57,NR N78,24,73.4,8.75,nan,0,3.16,0.0000
1743334703.6771917,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-2,3,20,-78,-5,0,-78,-5,0,100,0,-58,NR N78,24,83.9,10.0,nan,0,3.16,0.0000
1743334704.7120824,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-3,3,20,-78,-5,0,-78,-5,0,100,0,-59,NR N78,24,73.4,8.75,nan,0,3.16,0.0000
1743334705.7654307,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-3,3,20,-78,-5,0,-78,-5,0,100,0,-59,NR N78,24,83.9,10.0,nan,0,3.16,0.0000
1743334706.8297973,NR5G-SA,CONNECT,TDD,DE3B0B093,-75,-3,2,20,-78,-5,0,-78,-5,0,100,0,-59,NR N78,25,83.9,10.0,nan,0,3.16,0.0000
1743334707.9144914,NR5G-SA,CONNECT,TDD,DE3B0B093,-75,-3,2,20,-77,-5,-1,-77,-5,-1,100,0,-60,NR N78,25,73.4,8.75,nan,0,3.16,0.0000
1743334708.949283,NR5G-SA,CONNECT,TDD,DE3B0B093,-75,-3,2,20,-77,-5,-1,-77,-5,-1,100,0,-59,NR N78,24,73.4,8.75,nan,0,3.16,0.0000
1743334710.010037,NR5G-SA,CONNECT,TDD,DE3B0B093,-75,-3,2,20,-77,-5,-1,-77,-5,-1,100,0,-60,NR N78,24,73.4,8.75,nan,0,3.16,0.0000
1743334711.0882862,NR5G-SA,CONNECT,TDD,DE3B0B093,-76,-3,1,20,-77,-5,0,-77,-5,0,100,0,-59,NR N78,24,83.9,10.0,nan,0,3.16,0.0000
1743334712.1580663,NR5G-SA,CONNECT,TDD,DE3B0B093,-76,-3,2,20,-77,-4,1,-77,-4,1,100,0,-57,NR N78,24,73.4,8.75,nan,0,3.16,0.0000
1743334713.2037432,NR5G-SA,CONNECT,TDD,DE3B0B093,-75,-3,4,20,-78,-3,3,-78,-3,3,100,0,-59,NR N78,24,73.4,8.75,nan,0,3.16,0.0000
1743334714.2640176,NR5G-SA,CONNECT,TDD,DE3B0B093,-75,-2,4,20,-77,-3,4,-77,-3,4,100,0,-60,NR N78,23,73.4,8.75,nan,0,3.16,0.0000
1743334715.2923,NR5G-SA,CONNECT,TDD,DE3B0B093,-75,-3,4,20,-78,-3,4,-78,-3,4,100,0,-59,NR N78,23,73.4,8.75,nan,0,3.16,0.0000
1743334716.3470457,NR5G-SA,CONNECT,TDD,DE3B0B093,-75,-3,4,20,-78,-3,4,-78,-3,4,100,0,-59,NR N78,23,73.4,8.75,nan,0,3.16,0.0000
1743334717.3871505,NR5G-SA,CONNECT,TDD,DE3B0B093,-75,-3,3,20,-77,-4,3,-77,-4,3,100,0,-59,NR N78,23,73.4,8.75,nan,0,3.16,0.0000
1743334718.4646673,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-3,3,20,-78,-4,3,-78,-4,3,100,0,-58,NR N78,24,83.9,10.0,nan,0,3.16,0.0000
1743334719.5122557,NR5G-SA,CONNECT,TDD,DE3B0B093,-75,-3,3,20,-77,-4,0,-77,-4,0,100,0,-58,NR N78,24,83.9,10.0,nan,0,3.16,0.0000
1743334720.5774796,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-3,3,20,-78,-4,2,-78,-4,2,100,0,-59,NR N78,25,73.4,8.75,nan,0,3.16,0.0000
1743334721.6210194,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-3,3,20,-77,-3,3,-77,-3,3,100,0,-58,NR N78,25,83.9,10.0,nan,0,3.16,0.0000
1743334722.6783679,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-3,3,20,-77,-3,4,-77,-3,4,100,0,-57,NR N78,25,94.4,11.2,nan,0,3.16,0.0000
1743334723.7379384,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-2,3,20,-77,-3,4,-77,-3,4,100,0,-57,NR N78,25,83.9,10.0,nan,0,3.16,0.0000
1743334724.8178616,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-2,3,20,-77,-2,5,-77,-2,5,100,0,-58,NR N78,26,94.4,11.2,nan,0,3.16,0.0000
1743334725.8881752,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-3,3,20,-77,-2,5,-77,-2,5,100,0,-59,NR N78,26,83.9,10.0,nan,0,3.16,0.0000
1743334726.9470797,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-3,3,20,-77,-2,5,-77,-2,5,100,0,-59,NR N78,26,83.9,10.0,nan,0,3.16,0.0000
1743334728.0436597,NR5G-SA,CONNECT,TDD,DE3B0B093,-75,-3,3,20,-77,-3,5,-77,-3,5,100,0,-56,NR N78,25,73.4,8.75,nan,0,3.16,0.0000
1743334729.0853019,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-3,3,20,-77,-3,5,-77,-3,5,100,0,-58,NR N78,25,83.9,10.0,nan,0,3.16,0.0000
1743334730.1257544,NR5G-SA,CONNECT,TDD,DE3B0B093,-75,-3,2,20,-77,-3,3,-77,-3,3,100,0,-59,NR N78,24,73.4,8.75,nan,0,3.16,0.0000
1743334731.1659725,NR5G-SA,CONNECT,TDD,DE3B0B093,-75,-3,2,20,-77,-3,4,-77,-3,4,100,0,-59,NR N78,24,73.4,8.75,nan,0,3.16,0.0000
1743334732.2688198,NR5G-SA,CONNECT,TDD,DE3B0B093,-75,-3,3,20,-77,-3,3,-77,-3,3,100,0,-59,NR N78,22,62.9,7.5,nan,0,3.16,0.0000
1743334733.313076,NR5G-SA,CONNECT,TDD,DE3B0B093,-75,-3,3,20,-77,-3,3,-77,-3,3,100,0,-58,NR N78,22,83.9,10.0,nan,0,3.16,0.0000
1743334734.3552654,NR5G-SA,CONNECT,TDD,DE3B0B093,-75,-3,2,20,-77,-3,3,-77,-3,3,100,0,-59,NR N78,25,83.9,10.0,nan,0,3.16,0.0000
1743334735.433227,NR5G-SA,CONNECT,TDD,DE3B0B093,-75,-3,2,20,-77,-3,3,-77,-3,3,100,0,-59,NR N78,25,83.9,10.0,nan,0,3.16,0.0000
1743334736.4724848,NR5G-SA,CONNECT,TDD,DE3B0B093,-75,-3,2,20,-77,-3,4,-77,-3,4,100,0,-59,NR N78,24,73.4,8.75,nan,0,3.16,0.0000
1743334737.5029848,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-3,3,20,-77,-3,4,-77,-3,4,100,0,-57,NR N78,24,83.9,10.0,nan,0,3.16,0.0000
1743334738.5493448,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-3,3,20,-77,-3,4,-77,-3,4,100,0,-56,NR N78,25,83.9,10.0,nan,0,3.16,0.0000
1743334739.5793324,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-3,3,20,-77,-3,4,-77,-3,4,100,0,-58,NR N78,25,83.9,10.0,nan,0,3.16,0.0000
1743334740.643819,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-3,3,20,-77,-3,4,-77,-3,4,100,0,-58,NR N78,25,83.9,10.0,nan,0,3.16,0.0000
1743334741.6737726,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-3,3,20,-77,-3,4,-77,-3,4,100,0,-58,NR N78,25,83.9,10.0,nan,0,3.16,0.0000
1743334742.753442,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-3,3,20,-77,-3,4,-77,-3,4,100,0,-58,NR N78,24,73.4,8.75,nan,0,3.16,0.0000
1743334743.8158188,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-3,3,20,-77,-3,5,-77,-3,5,100,0,-58,NR N78,24,83.9,10.0,nan,0,3.16,0.0000
1743334744.8858905,NR5G-SA,CONNECT,TDD,DE3B0B093,-74,-4,3,20,-77,-3,4,-77,-3,4,100,0,-56,NR N78,25,83.9,10.0,nan,0,3.16,0.0000
